Set,Uzk_1,Uztwm_1,Uzfwm_1,Rexp_1,Lztwm_1,Uzk_2,Uztwm_2,Uzfwm_2,Rexp_2,Lztwm_2
900,0.691400621,183.2439586,67.17243258,0.765785102,425.0610068,0.340567656,189.8904078,63.38287062,2.152553608,177.5251528
901,0.472020153,203.8517768,57.48802516,3.860518845,578.0817923,1.314754149,166.9571124,96.19350518,1.327299604,106.4119257
902,0.752008591,100.6577652,47.49101284,1.511510054,596.3742829,0.972465547,35.07675853,34.55062958,1.30684412,364.4447252
903,0.859563638,220.8988664,14.26617871,2.670116809,315.7268798,1.249528121,169.4453866,40.68702861,1.360480952,289.5287161
904,0.424565992,30.60358939,10.37886513,4.557746427,92.13043574,0.268447185,118.7511607,47.18088352,3.09779972,381.1393463
905,0.3820231,85.59421874,76.74179015,4.191322395,35.5953386,1.440195463,101.1990552,11.14821382,2.98275783,100.6539765
906,0.946390663,109.7264087,3.427534839,1.174292795,79.15923976,1.168170674,36.92527625,98.46139955,4.587227624,151.5028346
907,0.386680513,145.0406953,99.21661701,4.980240134,237.2073437,0.657678882,123.7810764,20.4019831,4.742858549,146.5484518
908,1.459027204,36.21503287,25.84065871,1.338545835,232.2978604,0.770736244,169.8502969,99.86392446,1.270540594,483.0925291
909,0.602850254,39.36163086,82.04520541,2.384529792,795.8962634,0.288338498,88.7098121,15.47652082,1.564672422,130.5478362
910,0.872571997,232.0544243,78.27042038,2.337679366,725.5502224,0.112988395,237.2284271,88.59248865,0.960298546,551.9373156
911,1.048161367,240.4927288,73.54194326,1.791680227,351.9979325,0.793793979,86.65590763,94.20621654,4.082981617,321.9591546
912,0.418014516,101.9168535,19.68479209,2.391602168,538.4569159,0.321321278,83.87142379,48.89124992,3.018563122,664.7507844
913,1.082203758,135.6038788,45.37045743,4.309831803,114.8686124,0.881502856,173.0576695,6.825788676,1.747456785,184.9622253
914,1.341224393,240.2244136,63.43463338,0.675524551,636.613318,0.412195143,175.9281188,85.29624727,3.000115482,71.48367209
915,1.324351414,34.86414418,39.91102772,3.535551161,525.4546089,1.008573447,84.21879698,77.81589402,2.213901844,753.4970368
916,0.519509023,138.7767735,61.23359878,0.817648419,405.5250484,0.532517912,230.0018897,47.04277222,4.349585653,225.3631387
917,1.498925193,128.7279615,92.50809606,4.511861446,484.0884811,0.317482475,179.7883327,80.35125943,4.635759153,233.3839674
918,0.547070933,146.920966,69.22814675,0.85842845,475.3007517,0.67742333,227.7943277,32.47276701,2.472843151,614.7204819
919,0.458914125,239.8906214,80.05520954,3.593830469,633.3031351,0.126769617,150.2779069,13.39313777,1.451231853,105.6855937
920,1.288692446,107.7919947,15.64280817,4.262458375,203.3032894,0.971097183,55.21950302,91.0819707,3.611215007,281.83558
921,0.615836413,71.53125152,73.41761294,4.582094584,592.8928099,1.405925279,192.7774705,36.57400644,4.805445017,550.6424425
922,0.912281332,137.4914269,4.117038881,4.01004812,655.6696627,0.666249929,54.00392457,15.68926773,1.600341903,255.2631952
923,1.004154297,161.736648,71.90434688,0.838089273,481.5597575,0.235154734,40.87698811,21.54488385,3.673361857,423.9210288
924,0.757828273,143.3589932,27.09374619,2.52981303,236.4326094,1.371540338,37.63755131,58.83312217,2.104359338,686.3669551
925,0.857763434,87.11410283,34.89379416,1.285698927,159.2024578,1.455333796,206.8369497,62.37859669,3.437925263,237.4553822
926,0.992469201,245.4344454,34.97083637,3.40892749,764.6198251,0.168057024,102.5216382,20.01572239,3.56673107,642.9632626
927,0.661972909,215.1966559,43.5899894,2.142055704,252.3581855,0.117924831,221.7264526,52.75925343,0.555111937,108.6735208
928,1.4969646,69.48905607,45.86712326,2.176326853,619.093187,1.244131135,229.4810756,42.54249284,0.760932074,722.9235303
929,1.081064694,159.5887135,25.93243072,3.617756128,653.5466939,1.405361291,60.56688458,27.21931991,4.058365823,440.4989451
930,1.31484956,221.7929752,30.5393437,3.451833376,397.3726215,0.311700892,229.0300624,43.06773053,2.136322985,555.5126049
931,1.152647911,107.4040214,37.91534726,1.976391156,220.9739646,0.568051691,50.70964953,56.74900283,2.516271983,287.698779
932,0.290447592,243.11527,3.158996858,4.699127448,512.7552558,0.515853791,200.1964215,94.70819402,2.03269294,598.936571
933,0.914043845,111.6152594,83.34770873,2.571379823,592.0428465,0.290200458,185.6810828,49.88744104,0.691176929,440.9407693
934,0.273714515,114.0507993,82.47457265,4.171565131,35.22559393,1.283454484,237.0111014,40.44462268,0.808118792,381.5958639
935,1.18939011,193.8713782,85.27367942,0.942232346,783.0569985,1.011484564,39.25771895,87.42519498,2.599947571,267.9770479
936,1.061804484,200.3154505,7.720822968,1.401828399,389.8322315,0.363971966,45.17882836,81.68412196,1.133820209,766.5711143
937,1.430485318,80.07460638,33.34475159,1.093786146,601.445657,0.555660772,45.7098888,33.78775668,2.383781142,95.84228905
938,1.272567109,47.37497504,83.06201247,3.290249636,586.9126997,1.450200902,89.69233658,50.51228617,3.836849903,288.3569739
939,1.25765162,230.9965559,52.21744919,0.783244276,153.9173951,0.856695454,222.9464071,63.5321432,2.62077321,646.8604134
940,1.148754901,190.0576908,20.62517766,4.530899208,365.2403121,0.807226558,207.2900644,53.81862335,1.410939604,566.244555
941,0.722944121,121.9043444,89.33061419,3.69337672,791.1435319,1.041863251,128.5448799,66.06066602,4.956604706,716.4942921
942,0.754592496,91.81195755,84.33091329,2.703698629,138.6728937,0.953599891,69.42256131,53.53921233,3.770248521,631.2009771
943,0.555883429,211.4884595,89.03515574,3.591826571,527.4013107,0.861409668,184.0961151,48.52757741,4.02550305,351.0607892
944,1.441102269,207.1876309,27.26817634,3.480009386,136.706632,0.36234193,238.4557203,7.547233109,1.848927997,451.1318667
945,0.446673936,187.7696349,36.03517214,3.508144983,797.4433658,0.720151138,171.6716465,13.02299189,1.616874186,390.1295798
946,0.610782763,185.34119,11.36689231,4.403366105,438.8246665,0.410714527,199.0177472,48.11632704,4.429643253,710.4361295
947,1.4459036,228.5520292,78.96962951,2.954029841,230.8683797,0.241898532,133.4592167,3.787045964,2.897190774,406.4194983
948,0.293362436,146.1230526,34.00932356,4.097442105,458.0706266,1.262649649,131.8071596,21.03911957,0.915204361,443.3143884
949,0.890007041,79.43649414,60.61846239,3.317476513,343.192934,1.128832895,121.3010722,19.11975028,1.680431813,429.6690506
950,1.140152448,196.7160326,75.0715649,2.831634573,228.4329589,1.404192244,226.0520465,30.36975149,2.19981869,458.4764102
951,0.627891008,212.4350726,47.14288556,1.397559259,144.1279284,0.647392985,213.938573,20.44744943,4.251886933,524.2653039
952,0.632724704,172.3569741,89.18764024,3.658453741,356.8851116,1.400029457,32.3746656,15.04091734,0.822017513,773.5041025
953,0.180708744,111.0290324,17.92727691,1.276813434,584.6575025,0.484296073,193.5993507,23.71645369,2.497239675,487.6398904
954,1.410729513,74.59887565,91.87633181,1.915869437,395.9084888,0.633337558,235.5592887,31.40219886,0.685604836,165.9192909
955,0.604853136,139.2808893,8.312845086,2.759973727,376.2868025,0.536614751,68.54500929,79.28909192,2.742801568,700.6926937
956,1.164829682,94.28602122,75.65015419,4.871580976,79.93845065,1.103153182,200.0891607,69.49552153,3.986876424,81.71130188
957,1.295693206,151.8952827,72.93712894,1.515943981,54.55612632,1.236588019,61.11656095,78.56042799,1.47176222,495.21875
958,0.780738717,236.5822859,41.75048961,3.336344212,323.6506595,1.083817312,44.75881074,63.6619982,1.907313725,694.8366967
959,0.126318503,191.8087147,32.72213255,2.091961737,208.6613836,0.895431528,70.78818809,91.3952657,0.630217866,468.9633851
960,1.436864581,54.99656912,18.40688362,1.217426674,372.859568,0.740012019,93.39316376,43.50852332,4.494212339,422.2485344
961,0.714597608,193.4597253,91.31024363,1.341642446,377.9803853,0.305530286,242.5383755,43.26818328,0.819397193,480.674338
962,0.306360179,65.98739101,33.94722113,3.061865316,287.6396326,0.756615884,203.6231993,77.97804518,1.881114073,406.768967
963,0.727103217,175.8973344,63.46909856,4.291351683,264.0819528,0.53862175,57.74760728,23.5096965,4.659120457,316.3063194
964,0.405486785,110.2521445,30.29088053,2.610592786,255.9314762,0.45084368,197.6261941,44.69439632,3.573519674,713.5394325
965,1.351028008,233.5435304,98.46507105,0.929162152,278.287418,0.260993882,141.0060788,62.4164168,4.33410783,694.6454842
966,1.39004262,69.74946813,81.72370793,2.744454145,710.9183596,1.464655531,51.65686117,96.41849069,0.972359235,116.2111378
967,0.797986444,189.0702033,39.97556651,4.5129114,594.3309615,0.458325122,249.4774287,6.402993584,1.939231213,720.6183539
968,0.413584885,190.1307869,32.39690588,1.848998867,466.7929637,1.09905257,120.2141333,69.01069121,1.491503359,662.1966723
969,0.114698216,245.1310563,15.17925873,1.027912637,144.341728,1.084453988,151.3826518,51.69612799,2.541991021,427.7415099
970,0.939959986,116.6567175,74.6795373,4.471620855,513.5629081,0.620981202,106.334982,87.51462743,2.735544698,554.3381907
971,0.186837561,69.06029597,38.41065283,3.28487448,130.5580779,1.352815556,129.1250632,57.34154229,2.715279756,100.9086701
972,0.7153874,60.7963925,55.93808355,3.863749077,262.2838733,0.667520494,40.52400179,98.11803907,4.445331182,545.5054888
973,0.10320005,175.3025825,17.79857464,3.200444421,437.8744718,1.147036679,155.9862864,26.54056258,4.775325828,714.9453369
974,1.099475228,80.94445362,99.53561073,4.064243995,90.02090613,0.147837277,115.2174765,39.33274835,2.903468057,660.4991626
975,0.63900501,72.13570081,64.10445258,2.477352031,179.0036393,1.305359684,239.9996416,42.16364976,1.340503626,785.3610931
976,0.596947237,71.2737963,37.5141511,4.880159675,344.8753054,0.639020723,140.2259914,58.44901462,1.310657707,61.05828396
977,0.205066246,166.2669597,48.45166577,2.307202411,371.6261591,1.131416948,195.0172898,30.08244247,2.866668352,309.4590743
978,0.31668831,208.2184712,84.6146014,3.932146121,448.3855038,0.506542856,148.0639322,73.57803188,0.900013518,502.1691027
979,0.892007472,198.767383,50.77034448,4.706925617,701.4845241,0.10550998,125.9231826,94.98805683,0.641836943,54.36432873
980,1.158002391,186.8603675,8.066928383,1.903410111,213.6862805,1.383506072,89.39867116,84.30186666,2.207000562,557.2885097
981,0.46176601,223.2093818,62.14188998,0.628546296,713.5281448,1.207949844,79.18844961,59.99245977,1.419454814,709.6948658
982,0.993830253,122.0252067,67.36755127,1.270682527,71.16656608,1.160382129,181.2632626,33.29643853,3.5817255,284.3560898
983,1.207142424,245.6651593,42.97877567,4.33204783,539.9317217,0.276716742,173.6648839,18.76801253,0.954393524,475.6823736
984,0.411494944,59.471776,37.82142825,4.758740074,331.2857915,0.381239781,33.84471288,73.51967276,1.706938597,193.8770965
985,1.057535685,197.53423,38.01994571,0.813101911,334.5598057,0.722346712,240.7400788,56.81342174,1.695003314,740.182024
986,0.196397375,151.0376596,62.39460874,4.773415668,495.0037649,1.256705172,50.93821823,70.53713659,0.875006609,505.3847488
987,1.412837609,163.7954648,99.81200614,1.994930545,169.6141997,0.368586862,142.6397005,87.10111272,2.851916723,268.75212
988,1.076069105,149.4140571,7.290291589,1.197025025,650.5426918,1.238048773,141.8881894,10.36400025,1.002227858,84.21465974
989,0.156449748,41.97418338,15.70691336,1.188906716,392.9611171,0.685241731,106.5885136,52.84667185,3.433877331,63.96904944
990,0.543345208,200.6229652,71.77342753,4.778947966,464.4482992,0.125920631,66.17812509,26.25469354,0.769394002,437.2399241
991,1.143690988,124.2957957,84.26583606,2.951652252,784.6618609,0.732853679,235.6648674,52.71412908,1.389980389,795.0092799
992,0.738524253,230.1464552,47.32606509,1.064923175,37.93029986,1.001230123,249.6084069,11.51837519,1.220082636,654.7915493
993,0.973809045,184.1173841,12.55840665,4.184365122,534.8422292,0.672377046,166.6130507,8.640731514,3.623836663,259.7865381
994,1.354984261,157.2645944,8.934512441,1.434074885,618.4034111,0.574978025,128.1568822,35.78470938,4.319591519,616.7409494
995,0.437989833,104.5344942,24.34417331,4.833603174,668.7161155,1.074462144,222.8676775,74.09315554,3.842942457,326.8906063
996,0.13643498,145.9597661,75.97429935,4.983390986,112.7710422,0.195708998,203.0371378,31.57739672,4.835653766,513.1849121
997,0.254734699,210.591933,53.4369593,3.25870797,666.2114568,1.492137468,64.4541684,70.57034952,0.511848733,94.51589494
998,0.169205395,92.71606602,90.79304551,4.93640729,609.3196086,0.282300046,117.9151001,21.92803769,3.778190782,630.7565219
999,0.749912803,185.7364921,48.17746212,4.051815499,69.08213023,1.080074948,106.9714977,45.04488323,0.674446237,542.7222515
1000,0.612724823,136.595108,14.9422476,1.483780149,762.3699739,1.284238471,122.3196404,53.65698866,2.414999611,334.2252015
1001,1.419650604,42.95718846,59.52060503,3.145159826,303.3575806,0.292380335,128.3284556,62.91054045,2.508359614,674.2668114
1002,0.944397549,215.9187386,71.2064025,1.826823403,157.9304387,0.557059226,33.00327845,95.54483585,2.828059502,419.3678709
1003,1.125105166,63.09131674,24.94229452,2.845371582,545.6228759,0.275603436,126.187163,48.34799276,0.854434508,622.8052526
1004,0.467764078,52.89394324,47.56806704,2.187070843,657.1028861,1.329242095,199.3538887,23.78713156,4.265204705,641.3287683
1005,1.254619985,215.0052117,61.95526986,3.420083647,346.6069017,0.266309165,198.461264,90.51709806,4.711318635,390.5984005
1006,0.621823443,219.3503873,9.157910035,2.900293026,328.8188851,0.22437018,208.5762841,82.03947853,0.732095634,672.3787333
1007,1.172673768,110.9347019,38.57322113,4.032166491,412.3572446,0.812117155,92.21781447,56.43735009,0.980965312,395.6785424
1008,1.368053354,201.9581649,14.6360505,1.48660356,792.1272239,0.584298836,129.4423843,42.62919659,3.311836066,275.9283409
1009,0.104242839,118.677129,65.07871498,3.609557043,391.5178098,1.092688933,234.7693241,55.01916272,3.212997544,89.90205168
1010,0.314675267,198.8815497,73.20998987,1.74874502,307.3264657,1.496417459,120.755466,69.2694432,0.835928912,73.54419997
1011,0.268002567,181.1440579,33.64464284,1.71467319,621.5863464,0.228890007,168.1552519,69.79000065,1.590201664,565.3497703
1012,1.233694602,70.29137001,84.86822556,4.219055916,240.7145587,0.550779554,97.83304429,89.719191,3.521757891,336.1028058
1013,0.6674215,228.3566795,43.9216041,0.79564403,488.8647124,0.894316535,88.96277148,32.01056104,4.622542768,206.7746429
1014,0.64289853,212.0950988,31.28208815,0.669585813,434.7768239,1.231912062,168.0893319,15.17729302,1.972847536,531.9355922
1015,0.590148938,241.4876511,99.74589631,4.659158906,524.2855319,0.513386345,117.6964421,91.87606168,2.696444337,163.9007283
1016,1.250791803,229.85296,46.69072164,1.465030209,167.4677647,0.258817368,190.1238984,64.640802,2.1246695,600.8646505
1017,0.855783728,122.260289,13.85568259,2.21643666,634.4702493,0.602410578,103.302276,58.36746716,3.225501526,543.1999524
1018,0.826798973,202.5800948,57.25404095,0.724711278,522.8855185,1.493383465,226.5330923,42.10553753,3.044770803,476.3686273
1019,0.657783847,87.79736051,40.06348236,0.604937731,437.5059639,0.227393523,36.317882,87.24834034,4.448624837,650.5544935
1020,0.573608941,162.5065345,30.76752654,3.456750656,565.5486885,1.254022149,147.4191724,4.456282173,1.115570218,333.124031
1021,0.581730674,133.7811176,85.20448211,2.062423748,351.1387033,0.935119889,154.3327813,69.53753601,0.868652925,167.0658497
1022,1.317526738,235.0430345,71.38907607,0.503009581,691.7886035,0.939793178,190.3619471,75.92201665,3.111430265,275.2076414
1023,0.531643565,140.0253164,58.84231883,1.924002217,237.7208248,0.304009248,224.867638,93.53557017,3.083261279,499.611259
1024,0.111520979,158.7856804,90.62692339,4.004734407,426.0237892,1.273319575,160.2961302,93.72591926,1.337218763,509.5638436
